tenure_months,monthly_usage_hours,has_multiple_devices,customer_support_calls,payment_failures,is_premium_plan,churn
18,25.06763067545493,1,2,0,0,0
49,18.279054740851137,0,1,0,1,0
39,9.372732010279286,1,0,1,0,1
32,22.91083498368674,0,2,0,0,0
24,19.37382642642348,1,2,1,0,0
23,15.108035299363234,1,0,0,0,0
32,17.21860467564795,0,1,0,0,0
37,27.17212658222401,0,1,0,1,0
12,14.313298996949229,1,0,0,0,0
49,22.34154587810606,0,0,0,1,0
55,21.089790878187017,0,2,0,0,0
13,18.21306167668384,1,2,0,0,0
23,23.222663436565234,1,0,0,0,0
25,28.161226294494327,1,1,0,1,0
35,18.520142480569007,0,1,0,0,0
41,18.784095259614492,0,0,0,0,0
30,23.110324524951,1,3,0,0,0
17,24.591214107175006,0,1,0,0,0
49,19.361463964256824,1,1,0,0,0
20,18.47313131953176,0,0,0,1,0
48,8.911767396401197,0,0,0,0,0
25,16.109955438167233,0,0,0,0,0
22,14.303441639662248,0,1,0,0,0
13,23.423124981559457,0,0,0,0,0
59,18.78048525699579,1,0,0,0,0
19,18.584891972305357,0,0,0,0,0
49,19.954718681885094,0,0,1,1,0
36,15.649117649373,1,1,1,0,0
12,27.76623593344377,0,2,1,0,0
41,26.490969558483055,0,2,0,0,0
19,28.09053391523844,1,0,0,1,0
12,23.417086156194458,1,0,0,1,0
9,19.852609424890314,0,0,0,1,0
7,28.073646515034426,0,2,1,1,0
28,16.595165820435103,1,5,0,0,0
14,15.643955104834937,0,0,0,1,0
31,16.992442426150703,0,1,0,0,0
52,22.614356334571493,0,0,0,0,0
19,16.189474033061636,0,1,0,1,0
58,19.223135058910007,0,1,0,0,0
47,11.990723530576119,0,3,0,0,0
16,22.40548832714122,1,1,0,1,0
53,12.414483164084455,0,2,0,0,0
5,15.33919472567319,1,3,0,1,0
35,26.08583567448322,1,1,0,0,0
12,25.90159158493055,1,1,0,0,0
25,21.87156544773249,0,1,0,0,0
52,21.378317908676152,0,0,0,0,0
59,17.345201764228705,0,0,0,0,0
21,16.135481681288994,0,0,0,0,0
36,18.1887915112131,1,1,0,0,0
53,12.431729127688412,1,4,0,1,0
23,21.262242774768318,1,1,0,0,0
16,20.244155624042047,0,2,0,0,0
57,15.332893666448665,0,1,0,0,0
39,27.84340959420679,1,2,0,1,0
45,23.034568551435243,1,1,0,1,0
53,23.459209020044284,0,1,0,0,0
42,17.563300369804175,1,0,1,1,0
58,19.993349609868382,0,2,0,0,0
39,23.136863350937112,1,1,1,0,0
14,20.763911835501176,0,5,0,0,1
31,28.00950392384936,0,0,0,0,0
58,18.981062152916245,0,2,1,1,0
5,17.477197338819447,1,1,0,0,0
35,23.17126438235713,1,0,0,0,0
23,13.67676363856744,0,1,0,1,0
29,24.62148466154056,0,0,0,0,0
43,13.496440997040086,0,0,0,0,0
11,23.19292333029275,0,1,0,0,0
18,16.758632229136687,0,0,0,1,0
47,22.382920734916965,0,1,0,0,0
12,24.536714730305086,1,0,0,1,0
9,20.767105977519595,1,0,0,0,0
10,14.0018952417966,1,3,0,0,0
58,15.51612377746424,0,1,0,0,0
44,16.35670429483109,0,3,0,0,0
17,10.52496553201113,0,2,0,0,0
38,25.637389293659645,0,0,0,0,0
7,20.550537928781644,1,1,0,1,0
46,14.322409774055025,0,2,0,0,0
13,27.278374287291786,0,1,0,0,0
40,16.493359499309182,1,1,0,0,0
42,21.252862445374358,1,0,0,0,0
9,15.87364727401899,1,3,0,1,0
50,9.908699233354861,0,1,0,0,0
27,13.177797205743698,0,3,0,1,0
58,17.757547845667844,0,0,0,0,0
2,24.491484356030238,0,0,0,0,0
5,21.732665734096226,0,2,0,0,0
29,20.701025630856225,0,1,0,0,0
37,9.94986188627559,0,2,0,1,0
38,26.350430738400476,0,0,0,0,0
19,21.11839848247778,0,2,0,1,0
8,19.4029116505392,0,1,0,0,0
48,25.662115549944478,0,0,0,0,0
45,26.23748361784137,1,1,0,1,0
1,25.772951238045955,0,1,1,1,0
22,18.764567516483563,1,1,0,0,0
52,14.982617196079023,1,3,0,0,0
17,24.944614585710365,0,0,0,0,0
7,13.174727784647915,0,2,0,1,0
25,29.73628369332141,0,1,0,0,0
45,20.139997725972815,0,1,0,0,0
4,14.69557872150208,1,1,0,1,0
36,13.840657229216948,1,1,0,0,0
6,13.611975879719703,1,1,0,1,0
31,20.701814533604214,1,0,0,0,0
19,19.968038399701065,1,1,0,0,0
44,13.820389132454036,0,1,0,1,0
54,18.21772106722049,0,3,0,0,0
39,13.160323069543288,0,1,0,1,0
27,22.946509029720865,0,1,0,0,0
10,19.72703366943643,1,0,0,0,0
26,18.10798747041276,0,1,0,1,0
19,13.559446349662364,0,1,1,0,0
39,18.499221998886174,0,2,0,0,0
3,17.926360593268367,1,0,0,1,0
45,21.588633506047984,1,3,0,0,0
13,20.835089890584804,1,0,0,0,0
50,23.96030051039671,1,1,0,1,0
28,17.57711728247469,1,1,0,0,0
58,10.697942489017528,0,3,0,1,0
20,24.9554643829902,0,1,0,0,0
28,15.319837434759098,0,2,0,0,0
8,14.465414734923723,1,1,0,0,0
41,19.784417274431238,1,3,1,0,0
39,21.511352564772583,0,2,0,0,0
1,17.345817971426587,0,1,0,0,0
3,17.306536592659366,0,1,0,1,0
13,18.044868411172224,0,0,0,1,0
28,27.08270175496572,0,1,0,1,0
57,19.98660956220934,0,6,0,1,0
49,15.160185802691018,0,0,0,0,0
25,15.211083215485164,1,2,0,0,0
56,18.745579102088154,0,0,0,1,0
33,21.189289670140038,0,0,0,1,0
38,22.419900809830953,0,1,0,0,0
53,20.62079301923608,1,3,0,0,0
6,15.790633245414556,1,0,1,0,0
58,17.880293502196086,0,4,0,0,0
44,23.66953940932312,0,1,0,0,0
45,14.269540197734523,0,0,0,0,0
32,17.671233034612687,0,2,0,0,0
45,22.98731428940676,0,5,0,0,0
47,24.37640713317588,1,0,0,0,0
21,19.035423144543085,0,0,0,0,0
16,17.94396594714592,1,1,0,1,0
54,13.3894102927813,0,1,0,0,0
21,22.628199613635473,1,2,1,1,0
11,26.593898425733947,1,1,1,0,0
37,32.825770292998456,1,0,0,0,0
36,21.932230917590232,1,1,0,0,0
35,19.745601741780096,0,0,0,1,0
19,15.400946934245464,1,4,0,1,0
20,10.605715431284253,1,1,1,1,0
57,20.884796248699168,0,1,0,0,0
18,31.751695600771512,0,0,1,0,0
47,26.354061148284565,1,0,0,0,0
41,25.58282134556899,1,1,1,0,0
49,21.228014085289576,1,1,0,0,0
14,21.797615801401612,1,1,0,0,0
15,7.881263408610113,0,0,1,1,0
31,23.812552903819984,1,2,0,0,0
1,17.103297152120923,0,2,0,0,0
53,16.491363267020564,1,1,0,0,0
54,18.383715234756963,1,0,0,0,0
54,18.214977552744926,1,2,0,0,0
3,16.411822040141686,0,1,0,0,0
16,20.06936036087988,0,0,0,1,0
23,17.208612018959734,0,0,0,0,0
57,20.50161477878073,0,0,0,0,0
11,12.564110927249835,0,0,0,1,0
12,18.929711146839914,1,1,0,1,0
10,14.518522051568745,1,2,0,1,0
32,16.79275340751067,1,0,0,0,0
16,20.716994215167652,1,2,0,0,0
8,11.98001192622521,1,2,0,0,0
38,15.887963113639312,1,0,0,0,0
12,22.84482192418167,1,4,0,1,0
24,12.934110790670996,1,0,0,1,0
28,28.88933570139404,1,2,0,0,0
53,26.022039780653234,1,1,0,0,0
8,17.527364577738602,0,1,0,0,0
58,16.06395156107468,0,0,0,1,0
28,21.009699516677408,1,1,0,0,0
36,12.762688714864202,0,1,0,1,0
26,9.989286375837835,0,1,0,1,0
8,17.703324379737168,1,0,1,0,0
58,19.329756167489045,0,2,0,1,0
50,20.47213612176765,0,1,0,0,0
28,16.92629691941058,1,1,0,1,0
28,26.369733647374737,0,3,0,0,0
37,12.524301707580584,1,1,0,1,0
41,14.308689325209507,0,1,0,1,0
36,22.433179780724057,0,2,0,1,0
27,14.191763071814293,1,1,0,1,0
54,13.998397739013416,1,3,0,0,0
17,20.61677396103582,1,1,0,1,0
9,14.732386898419843,0,0,0,0,0
33,19.334577860396564,1,2,1,0,0
53,16.50071720171122,1,1,0,0,0
20,15.691681483136302,0,1,0,0,0
13,9.488473043275299,1,4,0,1,0
28,20.697815764106686,0,1,0,1,0
48,13.764050039435356,1,1,0,0,0
29,19.158788982347403,1,0,1,0,0
13,17.439475508257175,0,3,1,1,0
46,18.967459706500584,0,0,0,0,0
35,19.251623129933698,0,1,0,0,0
6,20.968141254591316,0,1,0,0,0
18,16.361203492542785,1,1,0,0,0
51,26.213482396366842,1,1,1,0,0
5,10.762999695722117,0,2,0,0,0
47,18.867044407363853,1,1,0,1,0
25,24.181154882054336,0,0,0,0,0
2,22.38386276501302,0,0,0,1,0
10,15.125822117357014,0,0,0,0,0
56,15.95877253505988,1,0,0,0,0
30,14.96603720336698,1,1,0,1,0
50,22.996138153321947,0,3,0,0,0
59,16.30038135742246,0,1,0,0,0
45,21.27561544061725,0,0,1,0,0
5,21.321507070379774,0,0,0,1,0
55,31.84196734117686,0,0,0,0,0
56,21.56625629900852,0,0,1,1,0
33,15.944279926247683,1,0,0,0,0
54,12.699248689668003,0,1,0,0,0
1,18.620736426811273,1,0,0,1,0
18,19.404570787863406,1,2,1,0,0
32,8.946502363047221,1,0,0,0,0
47,16.430729198534934,1,2,0,0,0
49,21.486762714137765,0,1,0,1,0
11,17.338221648669126,1,2,0,0,0
21,24.843118928529186,1,1,0,1,0
26,12.208217776397401,0,1,1,0,0
25,23.384414100766083,0,1,0,1,0
22,24.569448707629764,0,2,0,0,0
59,24.782482379207682,0,0,0,0,0
27,12.170718076728107,0,2,0,0,0
49,21.572763979286922,1,0,1,1,0
13,16.656229407392424,0,1,0,0,0
33,12.969287790085495,0,2,0,1,0
34,17.930661375131457,0,3,0,1,0
41,15.475110040495952,1,0,0,0,0
35,24.603752340819348,1,2,0,0,0
1,22.565316715067848,0,1,0,0,0
21,14.237777659455661,0,1,0,0,0
48,16.378893430845356,1,1,0,0,0
55,18.096512871916882,0,1,0,0,0
6,19.637974263410513,1,1,0,0,0
28,25.031891374018905,1,2,0,0,0
17,23.453911632403166,1,0,0,0,0
5,20.2569598448742,1,0,0,1,0
31,18.69675575052539,0,2,1,0,0
5,11.133229826962639,0,1,0,0,0
38,26.459988130630283,0,0,0,0,0
3,17.764517010671714,0,1,0,0,0
53,27.774201202131287,0,1,0,0,0
23,20.980546460659177,0,1,0,0,0
37,30.12642104310722,0,3,0,0,0
53,23.031607666831583,1,0,0,0,0
37,12.839901843895607,0,0,0,0,0
10,16.92792259869394,1,0,0,0,0
10,19.154325196640176,0,0,0,0,0
19,15.631085564458381,0,3,0,0,0
17,18.11469591408978,1,2,0,1,0
21,13.165304207089452,0,0,0,1,0
14,20.028606405495612,1,1,0,0,0
9,21.1870597450547,1,3,0,0,0
46,14.979452963969406,0,1,0,0,0
1,29.70127146740956,0,4,0,1,0
51,20.317566306402295,0,0,1,0,0
45,15.916295669385441,1,1,0,0,0
13,11.852303500173914,1,3,0,0,0
4,20.299714446985842,0,3,0,1,0
1,18.697557335933237,0,2,0,0,0
49,23.915204536432213,0,3,0,0,0
40,19.28314867514016,1,2,1,0,0
32,14.031406088656365,1,4,0,0,0
34,28.353591480887907,1,2,0,0,0
28,22.178124397535928,0,0,0,0,0
31,18.729456442008207,1,2,0,1,0
8,20.82319265724869,0,0,0,1,0
39,22.370209782808292,1,0,1,0,0
26,12.855716930532825,1,0,0,0,0
58,20.78847109981405,1,4,0,0,0
34,17.74938263353054,0,2,1,1,0
54,22.536499928148757,1,2,0,0,0
54,16.299090376968607,1,2,0,0,0
3,16.976490724514587,0,1,0,1,1
59,28.31435549282029,1,0,0,0,0
50,26.15456045441068,1,1,0,0,0
12,3.522194100163457,1,2,0,0,0
1,25.78380991232156,0,0,0,0,0
54,19.631739868711215,1,1,0,0,0
44,16.459089685504942,1,0,0,1,0
5,14.964126321461748,1,1,0,0,0
30,15.254411858600058,0,0,0,0,0
30,16.600320276207924,1,0,0,1,0
59,14.364337081590783,1,1,0,0,0
57,13.227001694636789,0,1,1,0,0
17,14.798099245780445,0,1,0,1,0
48,21.616969275328437,1,1,1,0,0
47,20.250450742853985,1,3,0,0,0
23,22.77928225775928,1,0,0,0,0
15,19.66815080394973,1,2,0,0,0
37,13.466603346776042,0,2,0,0,0
21,22.47220461746803,1,1,0,0,0
14,14.976553605625426,0,1,0,0,0
2,23.233071509944672,1,3,0,0,0
11,14.170399985215196,0,0,0,1,0
51,16.562616867982374,0,0,0,1,0
39,18.193041797160426,1,1,0,1,0
38,23.372024005284743,0,1,0,0,0
34,20.879986260636976,0,1,0,0,0
38,20.100006610754622,0,3,0,0,0
50,29.42834392527653,1,0,0,1,0
34,10.815084193874272,1,2,1,1,0
18,14.808111786497244,0,2,0,1,0
30,14.594057609805043,0,0,0,0,0
15,11.146738450388629,0,2,0,1,0
27,16.40240243556986,0,1,0,1,0
51,23.43884581898353,0,0,0,1,0
34,17.041763007421242,0,1,0,0,0
52,18.33498514006845,1,1,0,0,0
57,11.38722586059859,0,0,0,0,0
38,16.017372124198264,0,1,0,0,0
33,17.69150642206208,0,1,1,1,0
24,23.21200211273557,1,3,0,1,0
15,11.625418010408895,0,1,0,1,0
30,17.72495627139431,1,0,0,0,0
55,25.434090150344453,0,1,0,0,0
42,17.77458357188368,0,0,0,1,0
51,9.422192929406606,0,1,0,0,0
17,26.395878886740956,1,2,0,0,0
5,23.674484712691665,1,0,0,0,0
29,24.346985875393955,1,3,0,1,0
4,11.28108176627303,1,2,0,0,0
10,27.562278629236072,0,0,0,1,0
56,16.133619574444012,1,1,0,0,0
17,17.452805278898843,0,3,0,0,0
10,16.486114170039983,1,0,0,0,0
17,24.734685909776037,1,3,0,0,0
20,19.101008237473522,0,2,0,1,0
24,22.40870516293813,0,2,0,0,0
5,20.37950511442184,1,0,0,1,0
34,19.5247899815354,0,2,0,0,0
6,15.26607968126902,1,3,0,0,0
53,29.060702936538828,0,2,0,1,0
2,12.683031857473853,0,0,0,0,0
13,22.061269870173422,0,0,0,0,0
43,21.883282960536395,0,2,0,0,0
43,25.771781430762125,0,1,0,0,0
48,26.94045016189639,0,1,0,1,0
11,19.31305700291612,1,2,0,0,0
51,22.651971529623765,0,1,0,1,0
47,28.82436855226255,1,2,1,0,0
57,19.67411616538874,1,0,1,0,0
23,14.667832624674118,1,0,0,0,0
55,18.077659436502895,0,1,0,1,0
16,13.476770006927664,0,0,0,1,0
31,21.859084054973614,1,0,0,0,0
11,25.322281040703174,1,1,0,0,0
54,19.39479253966231,1,1,0,0,0
16,11.895199752731799,0,1,0,0,0
8,25.108254175288387,0,0,0,1,0
4,11.118505192171106,1,1,0,0,0
40,12.270226110384794,1,3,0,1,0
4,19.108308062526405,0,2,0,0,0
56,21.258926228377497,0,3,0,0,0
25,22.11123749379177,1,2,0,0,0
3,19.66930223976763,0,1,0,0,0
32,28.800218825674285,0,1,0,1,0
3,20.32584170541601,1,1,0,0,0
27,25.173340508764678,0,2,0,0,0
29,23.93477282047349,1,0,0,0,0
32,13.535631338977351,1,1,0,0,0
50,19.151347563572394,0,2,0,1,0
58,30.616602566405096,0,0,0,0,0
51,17.478245730298713,1,1,0,1,0
19,16.626897378216547,1,1,1,0,0
21,20.85287790738511,0,0,0,0,0
5,17.657400353699742,0,3,0,1,1
18,16.031477102488807,1,0,0,0,0
28,17.583583028512066,0,2,0,1,0
42,27.160048356843127,0,1,0,0,0
22,19.316906542612138,1,2,0,0,0
21,13.359624836226441,1,0,0,1,0
6,12.441267309559178,0,1,0,0,0
1,31.034024660272348,0,0,0,1,0
5,18.88332815282949,0,1,0,1,0
41,22.172892504827093,0,0,0,1,0
12,16.143113868301953,0,2,0,1,0
26,21.60492984635708,0,1,0,1,0
46,27.29664825800766,1,1,0,0,0
34,16.738684081281225,0,0,0,0,0
49,22.292933899742913,0,1,0,1,0
14,12.97126862054806,1,2,0,0,0
26,30.114330591833962,1,1,0,1,0
45,21.342679651222873,0,3,0,1,0
27,17.93603077823854,0,3,0,0,0
9,18.51062938356918,0,0,0,0,0
26,17.449809127428324,0,3,0,1,0
57,17.705474179382534,0,1,0,0,0
47,7.762524288251701,1,3,0,0,0
57,19.510171339516223,0,1,0,0,0
22,19.300606596971438,0,0,0,0,0
47,22.443307686302386,0,0,0,0,0
56,17.384281267792367,1,0,0,0,0
30,16.144818429294887,1,0,0,0,0
43,19.961125277735125,0,2,0,0,0
48,11.93815940954758,1,0,0,0,0
17,20.717115937672922,0,3,0,1,0
26,10.690903702391395,0,3,0,1,0
36,25.60409324415398,0,1,0,0,0
1,23.421349778303874,0,2,0,0,1
8,15.369070617879935,0,0,0,0,0
49,23.305690066690183,1,2,0,1,0
35,20.557571121269405,1,1,0,1,0
52,14.9549488445757,1,1,0,1,0
15,9.885619213854554,0,0,0,0,0
47,21.582178417132262,0,3,0,0,0
56,16.028590764324825,0,0,1,1,0
22,25.474847848480398,0,2,1,1,0
14,20.070168669409256,0,2,0,0,0
26,16.502086517513415,1,0,0,0,0
28,28.98919366545236,0,0,0,0,0
23,22.882232463015026,0,3,0,0,0
14,1.7245674244794706,1,5,1,1,1
24,17.568041156045666,0,1,0,0,0
2,13.079555039937883,0,1,0,0,0
45,16.001010311398456,0,1,1,0,0
26,19.276338005407318,1,1,0,0,0
14,21.77024254293773,1,2,0,0,0
59,21.306828710567867,0,2,0,1,0
56,25.38936538282401,0,1,1,1,0
51,23.182991887543334,0,0,0,0,0
7,22.873734645627525,0,1,0,0,0
3,21.007461615666372,0,0,0,0,1
47,26.433994263629508,0,2,0,0,0
23,18.418617284045414,0,1,1,0,0
46,18.548483656324045,1,1,0,1,0
43,10.472133235137349,1,3,0,0,0
47,25.280820219050177,0,0,0,0,0
45,19.615371221104226,1,4,1,0,0
18,34.66802853085636,1,0,0,0,0
58,17.972336541187712,1,0,0,0,0
38,20.442890647083676,0,1,0,0,0
35,22.73252476804207,0,0,0,0,0
51,14.490500135056436,1,1,0,0,0
15,21.79273856939614,1,0,0,0,0
25,20.173307160285926,0,2,0,0,0
55,18.48155905161581,0,4,0,0,0
37,25.863019793715033,1,0,0,0,0
28,15.481256410446722,1,3,0,1,0
10,21.374510565411107,0,1,0,0,0
39,27.27332145692523,1,1,0,0,0
57,16.466891220218507,0,2,0,1,0
17,18.515570086538503,0,0,1,0,0
39,31.72652281735914,0,0,0,0,0
22,22.371955325780284,0,2,0,0,0
26,17.469012616786912,0,2,0,1,0
44,24.01312380039239,0,3,0,1,0
25,17.15953224204487,1,3,0,0,0
17,12.175420379199645,0,4,0,0,0
13,26.86181972632585,0,3,0,0,0
20,14.484703679344928,0,2,0,0,0
25,32.25856312498645,1,2,0,0,0
4,17.553338122688974,0,0,0,0,1
10,30.666323407809276,0,2,1,0,0
3,13.15664465739971,0,1,0,1,0
41,25.127467931331264,1,1,0,0,0
45,22.49863136492325,1,0,0,1,0
18,24.18873112777576,0,1,0,0,0
47,24.840113533381302,0,0,0,0,0
36,17.51127428859414,0,1,0,0,0
47,13.455780789985008,1,1,1,0,0
22,19.74541134830391,0,0,0,0,0
34,21.11515128792567,0,0,0,0,0
47,17.640776894222476,0,4,0,0,0
8,21.38776985079931,1,1,0,0,0
40,21.6481276558737,0,2,0,0,0
49,15.44986776728067,1,3,0,1,0
44,21.97485640845233,1,1,0,1,0
19,18.663939881526773,0,1,0,1,0
42,16.500095498983143,1,3,0,0,0
41,23.936875691119965,1,0,0,1,0
37,16.115043941532278,0,3,0,0,0
6,17.71666205047637,1,0,0,0,0
52,20.36025425093328,0,0,0,0,0
26,26.871558103271195,1,0,1,1,0
34,20.96392038862149,1,1,0,0,0
59,22.64144166237334,0,3,0,0,0
56,18.51178732001752,1,0,0,1,0
59,19.607551878118297,1,2,0,0,0
45,19.75561383240203,0,3,0,1,0
6,21.466531180085124,0,0,0,0,0
37,18.5201621347587,0,0,0,1,0
57,26.699999427381048,0,1,0,0,0
33,18.13416880748929,1,3,0,1,0
53,11.463794323973163,0,0,0,0,0
22,33.7139830218501,1,2,0,0,0
21,18.36315654528124,0,1,0,1,0
6,26.565848935456735,0,1,1,0,0
6,27.023954209798795,1,2,0,1,0
55,24.72607156125191,1,1,0,1,0
48,19.009863902012988,0,0,0,0,0
4,21.433424099371713,1,1,1,0,1
30,13.627448953475364,1,2,0,0,0
11,29.95073886909138,0,0,0,0,0
30,15.740970009086652,0,0,1,1,0
31,18.730495186295624,1,0,1,0,0
24,20.494932435201253,1,1,0,0,0
55,19.4628012258152,1,0,0,0,0
9,16.71563358853303,1,0,0,0,0
55,26.971695260273442,0,1,0,0,0
3,24.7513964174414,0,0,0,1,0
51,21.610236021628467,0,2,0,1,0
31,18.00223472001625,0,0,0,0,0
40,25.321379359222355,1,1,0,0,0
37,17.677656836112174,0,0,0,0,0
36,27.851959201689077,0,2,0,0,0
24,20.556104577417138,0,1,0,0,0
31,26.148907634863576,1,2,1,0,0
6,19.430898369082083,0,2,0,0,0
2,20.357665910204723,0,0,0,0,0
20,26.127105307293334,0,2,0,0,0
28,30.96962575902222,0,2,1,0,0
11,27.801834087524405,1,1,0,1,0
4,24.38567309688925,1,1,0,0,1
15,22.94641716478798,0,1,0,0,0
6,17.46525654870187,0,0,0,1,0
54,21.476148705527162,0,3,0,1,0
49,15.43475408001634,0,0,0,1,0
30,21.87891066842387,0,1,1,1,0
56,22.200253303467868,0,3,0,1,0
38,10.195774292659042,0,1,0,0,0
51,20.193693045958536,0,1,0,0,0
57,22.074374495445525,0,2,0,0,0
2,19.58145071430489,0,3,0,0,0
15,21.790244194282852,0,1,0,0,0
11,13.29138878321843,1,0,0,0,0
8,16.120678472198705,0,2,0,1,0
26,25.174690815819663,0,0,0,1,0
51,20.002858328228886,0,1,0,1,0
45,21.699394906574543,1,0,0,0,0
44,17.267394196457104,1,2,0,1,0
5,20.097470116384283,0,0,0,0,0
6,8.489939099324006,0,0,0,0,0
26,24.230059692103833,1,5,0,1,0
54,29.039664194762352,0,4,0,0,0
4,14.674912253926795,1,1,1,0,1
19,15.29833906245216,0,2,0,1,0
20,22.204399491187413,0,0,0,0,0
33,27.369396452533728,1,1,0,0,0
20,19.989513413085277,1,5,0,0,0
49,13.85340989593748,0,2,0,1,0
12,18.956913816810633,1,1,0,0,0
47,14.850339598441037,0,2,0,0,0
1,16.65576853565612,0,2,0,0,0
26,18.479794504233418,1,0,1,0,0
14,15.353377058791864,0,3,0,0,0
38,16.110471379127176,1,2,0,0,0
37,20.372670001111217,1,1,0,0,0
11,21.07517906068615,0,1,0,0,0
36,12.880098330895164,1,2,0,0,0
13,21.981908612546686,0,1,0,0,0
43,18.09033068434301,1,0,0,1,0
3,23.601307617763045,0,0,0,0,0
33,23.902487603439297,0,1,0,0,0
6,17.277294095224757,1,1,0,1,0
50,23.070738470188665,0,2,0,0,0
56,15.815219801505851,0,1,0,0,0
10,26.61881031417645,0,3,0,0,0
5,16.004318995717675,1,0,0,0,0
23,21.763748043127567,0,0,0,0,0
10,19.0619542767786,0,0,0,1,0
44,14.915527428811995,1,2,0,0,0
2,24.504578808926546,0,0,0,0,0
13,16.929340955666046,0,1,0,0,0
40,11.499639175108468,1,1,0,1,0
2,5.58993318415985,1,1,0,1,1
20,15.624776527860146,0,1,0,0,0
1,26.879542096494866,1,1,0,1,0
37,26.2886923375183,0,2,0,1,0
9,16.40700798826234,1,1,0,0,0
17,18.127725426493104,0,2,0,0,0
9,17.675434622219885,0,2,0,0,0
11,13.332839272752157,1,0,0,1,0
15,15.255840641883285,1,0,0,1,0
24,24.905747597003923,0,2,0,1,0
38,22.519439356897003,0,1,0,1,0
55,21.365444292649446,0,1,0,0,0
35,13.324266941695708,1,0,0,1,0
30,20.503516070169887,0,2,0,0,0
31,8.480775152559891,0,3,0,0,0
49,24.214013456302666,0,1,0,1,0
5,21.29287450368571,0,4,0,0,1
44,13.273837739500848,0,2,0,1,0
50,28.0821277874502,1,0,0,0,0
14,11.019176704157093,1,4,0,1,0
53,22.651530911248013,0,1,0,0,0
56,22.77585884489331,1,1,0,0,0
11,13.801647803237596,0,2,0,0,0
9,19.810746545949417,1,1,0,0,0
34,11.815860789235686,0,0,0,1,0
12,5.768128418365933,1,2,0,0,0
35,14.660618865341707,1,3,0,0,0
35,16.916875288690015,0,3,0,1,0
1,23.22128090405396,0,0,0,0,0
40,20.3370404253041,0,2,1,1,0
22,20.46772729693073,0,0,0,0,0
29,14.927891883582074,0,1,0,0,0
8,17.34994347979307,0,2,0,0,0
11,15.350366950654195,1,3,0,0,0
41,13.87512996485096,0,3,0,0,0
37,17.031502865063715,0,0,0,0,0
14,20.37256192548167,0,1,0,0,0
30,17.136807402878983,0,0,0,1,0
35,18.382486652875137,0,0,0,0,0
21,23.474574054556953,0,0,0,1,0
37,17.496227906546483,1,0,1,1,0
5,13.330166845060543,0,1,0,1,0
19,22.817267608006198,1,2,0,1,0
59,21.32924824254142,0,1,1,1,0
14,21.64329749086157,1,1,0,0,0
26,23.129193287678547,0,1,0,0,0
4,22.283207636539725,1,1,0,0,0
25,20.143643462356522,1,0,0,1,0
45,31.957263314260466,0,2,0,0,0
42,13.575156268490229,1,0,0,1,0
25,17.06791360755721,0,2,0,1,0
18,24.836671823390834,1,3,0,1,0
40,20.712931460477872,0,0,0,0,0
8,23.789615170056194,0,3,0,0,0
39,20.848782147684357,1,1,0,0,0
40,26.870282755799906,0,0,0,1,0
14,14.96244572183377,1,2,0,0,0
32,26.712299447033548,1,1,0,0,0
51,25.854982466021333,1,1,0,1,0
38,13.9485544288481,1,1,0,0,0
33,23.153327049438364,0,1,0,0,0
23,19.784800338817053,1,1,0,0,0
15,16.96708990440468,0,0,0,0,0
33,10.556904051411403,0,1,0,0,0
25,14.945931644413417,0,0,0,0,0
17,23.540560700922946,0,0,0,1,0
33,24.069206346302785,0,1,0,0,0
47,18.946447597119143,0,1,0,0,0
55,24.084925715716423,0,2,1,1,0
2,24.726300389470687,1,0,0,0,0
14,20.773199793131738,0,0,0,0,0
53,16.38833188074898,1,1,0,1,0
40,22.205270564078223,0,2,0,0,0
40,22.434923538294317,0,1,0,0,0
51,23.36972195175155,0,2,0,0,0
39,24.3270163500112,1,0,0,1,0
51,13.189177140393891,1,2,0,0,0
6,17.45035377317129,0,4,0,0,0
6,10.506893271560902,0,1,0,0,0
3,23.734980191776735,1,5,1,0,1
7,18.93844276009792,0,1,0,0,0
51,22.154070353487075,0,0,0,0,0
8,12.621606259049209,1,1,0,1,0
42,27.00490424846525,0,2,0,1,0
52,14.028304176903625,0,2,0,0,0
15,23.872816521912295,1,0,0,0,0
47,20.589750854462707,1,0,0,0,0
29,19.052786112369105,0,1,1,0,0
33,18.64919946693913,0,2,0,1,0
52,16.80968495341935,1,2,0,0,0
30,26.47598088450384,1,0,0,0,0
39,20.063064171761212,1,0,0,0,0
27,13.6538923482339,1,1,0,0,0
36,18.0801989898258,1,2,0,0,0
29,20.641695136014693,1,2,0,0,0
38,24.48902640722663,1,0,1,0,0
57,16.976901397413965,1,2,0,0,0
33,17.311117220977263,0,1,0,0,0
37,20.117160635737026,0,1,0,1,0
27,24.36712409973663,0,0,0,0,0
55,13.156227322019852,1,1,1,0,0
33,22.52677315495873,0,1,0,0,0
4,17.67968734935672,1,2,0,0,1
22,18.377837091257568,0,1,0,0,0
2,30.007878725648744,1,0,0,0,0
10,19.017653877242374,0,1,0,1,0
